-4.854595987441945759e+00,3.869277278741347192e+00
-9.853187087005985667e-01,2.869277344932755991e+00
1.883958636232157424e+00,1.869094653406253137e+00
3.753053289638410561e+00,8.689514689661255176e-01
4.622004758604536079e+00,-1.311466629666631079e-01
4.490858095637872971e+00,-8.026383635259575211e-01
3.688219732111915228e+00,-1.074672147776212228e+00
2.613547584335703000e+00,-1.064017555225698297e+00
1.549530029110004703e+00,-8.860621762928801992e-01
6.634678528171245038e-01,-6.367736790343976327e-01
