-1.517060815305441235e+00,1.963310762160506373e+00
4.462499618530273438e-01,1.103921175003051758e+00
1.550171136856079102e+00,4.190599918365478516e-01
1.969231128692626953e+00,-5.470690131187438965e-02
1.914524227380752563e+00,-3.401499688625335693e-01
1.574374228715896606e+00,-4.558669328689575195e-01
1.118507266044616699e+00,-4.517219923436641693e-01
6.667852699756622314e-01,-3.767195045948028564e-01
2.900657355785369873e-01,-2.750464081764221191e-01
1.501932740211486816e-02,-1.641179621219635010e-01
