0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.921256691435123898e-01,-8.351920798186506234e-01,5.797735183202138431e-01,3.337679273642839006e-01
-2.020217001498470499e-01,1.825472366598412943e-02,-2.795671356807777341e-01,1.285519280392013186e-01
-1.022846263871026729e-01,8.456880923176736398e-02,-3.943836620559707518e-01,8.956985593327207451e-02
-5.921043598162221144e-01,8.939463576539573297e-02,-2.810719628401410763e-01,-4.306045810260003548e-02
-9.816630741197941434e-01,2.646975346944233642e-01,-9.184473315877764166e-02,4.313915492021190845e-01
-9.771359427274739495e-01,2.684386219871044976e-01,-9.445333360928852284e-02,4.445385088174008681e-01
-9.799919279687372420e-01,2.364493506413632429e-01,-9.490057545749076839e-02,4.683606190009533266e-01
3.363617593562824304e-01,1.484447385825683918e+00,7.992049186905185731e-01,-3.541268111729454771e-01
-3.646143806834487577e-01,4.394783488537310490e-01,9.155965382677833109e-02,1.757004364601933433e-01
-2.879973994951039451e-01,3.952972242027124050e-01,8.798212421821414997e-02,5.357904246305385254e-02
-6.163333241615153169e-01,5.055095948215044821e-01,2.236566914161551289e-01,-7.625322520671172499e-02
-3.654459150359158359e-01,5.366841447903912821e-01,4.306556644220240759e-01,3.934883348037759854e-01
-3.363499139970533292e-01,6.359523739854335833e-01,5.074772076192595183e-01,3.226702723202102829e-01
-1.664993061914446515e-01,7.587687704758416807e-02,8.108031080583866235e-01,-1.365532600919599493e-01
-1.533156117567457122e-01,1.357346738348403636e-01,9.186874946989939117e-01,-1.715673325093398371e-01
-1.530009699671749934e-01,5.523632930778915595e-01,9.246939167431432738e-01,-4.793670585990306154e-01
-1.503301130222405579e-01,5.643207010004264168e-01,9.255775911993441296e-01,-4.882479624373227689e-01
-1.663907278670727352e-01,5.740832665086199604e-01,9.332378529616922602e-01,-4.973819651838025657e-01
-1.648162771238769198e-01,5.763962372446003180e-01,9.296952700598276609e-01,-4.989659106434939373e-01
-1.647062292451832999e-01,5.772615213454923566e-01,9.291850032968212991e-01,-4.994479371351251973e-01
-1.653361710069952417e-01,5.747886707971952003e-01,9.282861434247540178e-01,-4.999148633159304356e-01
-1.654509599991353386e-01,5.747638445756630965e-01,9.283251358151624055e-01,-4.999872424825774209e-01
4.555429968130688123e-01,8.783232774864178083e-01,-7.524939469074377607e-01,4.607728696178705619e-01
4.457963187113587744e-01,8.808674520597996604e-01,-7.501385485257596741e-01,4.807971599973340782e-01
8.780370481282023798e-02,4.270705323070322912e-01,-1.979162316783490416e-01,-4.439948195796377117e-01
2.283255902713798025e-01,7.300494929348164685e-01,-2.998792929872455271e-01,-2.095306817895838114e-01
-1.084806383178243128e-01,1.699369558199456565e+00,-1.076736591894222606e-01,2.595653949404258531e-01
4.217466196320879268e-01,1.461832674722465475e+00,-9.443053884844411494e-02,2.931405817607362074e-01
5.078855709492547943e-01,1.352063232921042468e+00,3.234324682919986760e-01,-1.376552395824964248e-01
5.329211575733315831e-01,1.359177338376816868e+00,3.198194751480689657e-01,-1.357905982110713394e-01
5.528244781743107961e-01,1.376103041456093079e+00,3.784015643215010716e-01,-1.686721473067352428e-01
5.736971864348656691e-01,1.531775627249314820e+00,4.355451660482638765e-01,-2.638829717379622686e-01
6.471881552893391509e-01,1.486807995580797570e+00,5.795844498632317654e-01,-3.224588597473830864e-01
7.000455627912153256e-01,1.469205878060872328e+00,5.707714044975525924e-01,-2.997812527346380707e-01
3.216934132718641814e-01,1.338110960616023526e+00,6.587881243091318062e-01,-4.554205241896267520e-01
3.986747600841468731e-01,1.238579599527449782e+00,8.464593053749779328e-01,-4.277020912459451596e-01
3.834259602307825143e-01,1.184800673505246760e+00,9.133653750569810104e-01,-4.097392628117925706e-01
3.856812073197469215e-01,1.142988499397202817e+00,9.676094655069759076e-01,-3.541939035458521734e-01
3.865677684974710981e-01,1.142963199679243758e+00,9.674822955427363480e-01,-3.546734366144425055e-01
4.382868473173539003e-01,1.087916753029971373e+00,8.580497485775956390e-01,-4.446546992175779978e-01
-1.339132605257384867e-01,7.369694129642042624e-01,8.898948349292871152e-01,-1.963686483431847929e-02
-7.404705381379474982e-01,5.671268182045555717e-01,6.264966781340792767e-01,-1.721860416858236875e-01
-7.652497803502619211e-01,5.607334936485853794e-01,6.243078594714952523e-01,-1.959601528253488156e-01
-7.080533202992007613e-01,3.790331559909214110e-01,7.146550796568073016e-01,-1.343818378369840416e-01
-7.436893677907860933e-01,4.604461085799078091e-01,5.717339010730284610e-01,-1.647927269978335385e-01
-5.630757620574201594e-01,2.118569969339323955e-01,5.498629974034620060e-01,1.612926445737986048e-01
-3.767209161137883844e-01,5.652356433081244802e-01,2.253705141653681854e-01,3.260235479186335272e-01
-4.551870825563376077e-01,5.421705103225148425e-01,2.359406237940206430e-01,4.571063280486213354e-01
-5.250679616119106052e-01,3.556467602342037182e-01,1.694772939086063857e-01,2.814732877263096400e-01
-6.236928205552402238e-01,4.064618415996033018e-01,4.296732040997361946e-01,1.104284834677397575e-01
-5.603604942930345834e-01,6.046544098756627683e-01,4.072832600738469089e-01,-8.951215821665020611e-02
2.501038441278322644e-01,-2.549128029689097241e-01,7.600989572483836110e-01,-9.921774691880888564e-02
2.514222503449638491e-01,-2.483348963863538927e-01,7.214905608003135962e-01,-2.442133215048314376e-02
2.944841393182303646e-01,-2.727254497704572067e-01,6.901156622008645103e-01,6.938484685796303397e-03
1.785032805557636715e-01,-2.000617221421664982e-01,7.097750108178598749e-01,-1.145792993258503978e-01
1.557246941809599106e-01,-1.642361251763469476e-01,9.035533929335070047e-01,-8.401027626753046484e-02
1.550322304550001418e-01,-1.644127016329006707e-01,9.025879499685339757e-01,-8.079536878365836672e-02
1.491238243123031715e-01,-1.658303868192515795e-01,9.012269955455896042e-01,-6.903260241989214729e-02
2.554145641513019260e-01,1.162517391930187050e-01,8.808505636958631202e-01,-3.689500787412494098e-01
5.015565238027100969e-01,3.779951143118626122e-01,7.084185103399798233e-01,-3.626389045827370650e-01
5.436641102984636209e-01,5.060901304110603238e-01,7.916525740217511542e-01,-4.516747085744593493e-01
