-1.429066508387484384e-02,-3.028477561293372866e-01
-1.122639133376774137e-02,-1.523554856712710029e-02
-1.684650261112025094e-02,-6.574425667847674792e-02
-1.318158588074384158e-02,-3.527742995681260041e-02
-1.040905884083547644e-02,-2.801828969929625809e-02
-7.646741325388094375e-03,-1.896545772140148176e-02
-5.518426579142116095e-03,-1.335645974360067170e-02
-3.903428939306817676e-03,-9.194478742188219589e-03
-2.732125286268989595e-03,-6.338588101078017518e-03
-1.896613565694108211e-03,-4.347813381090403877e-03
-1.309504847805848492e-03,-2.977849125929789894e-03
-9.005818449811884424e-04,-2.035866416627145868e-03
-6.176427081120207949e-04,-1.390406235488453671e-03
-4.227503637435676585e-04,-9.487825189109933954e-04
-2.889407010177779062e-04,-6.470522350752034007e-04
-1.972803835828419847e-04,-4.410870573737555407e-04
-1.345966548919920458e-04,-3.005901903868300469e-04
-9.178026090765369603e-05,-2.047986411464367907e-04
-6.255956315234048354e-05,-1.395109216249902976e-04
