-4.500000000000000000e+00,2.000000000000000000e+00
-4.688842126385566189e+00,2.140923567335333733e+00
-4.381637362825134829e+00,5.640310371011243440e-01
2.164982802795183403e+00,1.430248492318777043e+00
1.806817335142863357e+00,9.732167382070273653e-01
1.733498233707506664e+00,6.436290827446172758e-01
7.258720750433160784e-01,7.255356090909781397e-01
1.849882296780181123e+00,3.565594264896848609e-01
8.490814589392892131e-02,-1.963986138692406680e+00
-3.062945277808186706e+00,-1.051877316223746028e+00
-3.074659969724106379e+00,-1.141267521383513506e+00
-3.906688179542008754e+00,2.796002505628236712e+00
-3.069356234914958126e+00,2.951973938400347830e+00
-3.072684790314433201e+00,3.285220035527710358e+00
-3.085742404821000484e+00,3.394138875177711512e+00
-3.773622316345042638e+00,3.358572519908370690e+00
-2.296709973932100635e+00,3.268688785733828261e+00
-2.239895372904797455e+00,3.263236375850211424e+00
-2.208030022779220225e+00,3.278435528104055585e+00
-1.295961416610215799e+00,-1.412730240711952412e+00
-1.393279079123663111e+00,-2.148583931007826742e+00
3.510370508180574944e+00,-2.188261396219838950e+00
4.151229486825559256e+00,-4.382978121549605532e-01
4.886589745196419976e+00,-4.988701982401870794e-01
4.980774161020407043e+00,-5.747692900260887860e-01
4.991913771419590695e+00,-5.972839424892830706e-01
4.940228697130049085e+00,-2.896441852064042255e-01
4.974233521744524822e+00,-2.746049985570373497e-01
4.977875461793801470e+00,-2.770325721678502662e-01
4.992225447161322549e+00,-2.632029347171140343e-01
4.979848637030382719e+00,-4.234553065635560110e-02
4.739778247027186531e+00,8.867992382432682286e-02
3.954743346195905840e+00,6.599449409654618570e-01
4.078863292823594833e+00,7.335154622773180089e-01
4.387423589322438033e+00,5.259296862333953104e-01
-9.277593907802295092e-02,2.651593585234056860e+00
8.872574937302373232e-01,-2.658880964583154594e-01
8.223487064981017669e-01,9.201842132125677143e-01
7.309786299845336677e-01,1.140786410977351339e+00
3.161956414978615459e+00,-3.071486451018324182e+00
3.745451796565788971e+00,-1.672746518975600560e+00
1.150012714974717909e+00,-2.635347928596280642e+00
7.718317817703804762e-01,1.608251896607691744e+00
3.614685703681994045e-01,9.390837718815396862e-01
-9.519103453641000190e-01,9.757049149925691722e-01
1.935853723185889885e+00,-1.995409360441628088e+00
-2.195946348778559987e+00,-1.417839516189199900e+00
-1.659157446052350382e+00,4.975830572913604311e-01
4.275111749090600988e+00,-5.358125167444669490e-01
4.743855414758248124e+00,-8.769584647234487385e-01
4.751633575709208301e+00,-8.721305108802560602e-01
4.568248776398629474e+00,-1.777824731841940675e+00
4.903800499403311086e+00,-1.941063571441858704e+00
4.999644236768202354e+00,-1.973789131157222210e+00
4.999949620966162911e+00,-1.974870344287184887e+00
3.732127455123440019e+00,-2.192195732577650436e+00
4.034593393651382698e+00,-1.940717663556250194e+00
3.823434200715583930e+00,-3.571957624811421983e+00
3.856848965520625061e+00,-3.560171228483731909e+00
3.865681671476461023e+00,-3.645712754357204322e+00
4.669179827730015830e+00,-3.544111981514348919e+00
1.590453632136719975e+00,-2.474450078080055349e+00
1.455462400793190225e+00,-2.923850349538557936e+00
1.425283123087397685e+00,-1.688885272407786742e+00
3.762908282688730566e-01,-1.967615752704840792e+00
1.708596532279908597e+00,-2.872134777209009115e+00
1.558108038029352382e+00,-2.980474058977635732e+00
1.962714259408999240e+00,-2.884315554122542924e+00
4.885470753906532515e+00,-5.785939369399821786e-01
4.548022506783304664e+00,-1.173777599159643081e+00
3.811833521948829073e+00,5.293127424359960198e-01
4.174618553534581444e+00,6.712887702096648201e-01
2.100173621948934422e+00,-1.246497591510767888e+00
2.894647602922606922e+00,1.438344653382838567e+00
-4.406082776609541618e+00,3.386830176919009450e+00
-4.588330790274259385e+00,3.877552662428338071e+00
4.888814612772982571e-01,-2.465883074510713424e+00
7.826046841886228345e-01,-2.716359835615718143e+00
7.536691151894253649e-01,-2.762199514012251278e+00
7.670577754080214472e-01,-2.783740434479740955e+00
6.403344263187258356e-01,-2.757849333718246143e+00
1.343529196925806080e+00,1.396211795403314859e+00
-1.017997189012885162e+00,2.575933015060533293e+00
-1.112754256180495283e+00,2.483570684771902126e+00
-1.879703465028596199e+00,1.540064854140395401e+00
-4.347710282190670128e+00,2.616468726285547497e+00
-1.586911511330462599e+00,3.034736918073328127e+00
3.676960584126211184e+00,6.596083038230609041e-01
3.048436621205159902e+00,-3.507474660183748316e+00
4.733098324710841354e+00,-2.906078059948320025e+00
3.636121096532715757e+00,-3.520036513590914407e+00
-5.364834033502408062e-03,-1.668324973924554699e+00
1.871842014340963090e+00,2.336298677713775085e-01
2.218304731654058948e+00,1.211957170867329125e+00
6.691113123918235317e-03,-2.312612502371942380e+00
-3.394290674789878781e-01,-2.329085324100052201e+00
-4.850780353340383044e+00,2.977746267843791816e+00
-4.817485496392180266e+00,3.911944941216285443e+00
-4.814433021880960339e+00,3.915493200751841929e+00
-4.818709043825905702e+00,3.930599999966839508e+00
-4.886088027810341572e+00,3.959213143303207616e+00
-4.883844696933138607e+00,3.960995842226970876e+00
4.851027645737788774e+00,-3.720305995512968256e+00
4.642072728522477654e+00,-3.866774919843144254e+00
