2.203770603480535717e-01,4.991992027900891138e+00,8.855921866635737549e-01,-3.756190301671336607e-01
-2.196434027993964533e-01,-1.106350661540672187e+00,5.918505656597000675e-01,3.651751084222468191e-01
-7.336633891316513001e-02,2.626976184141913140e-01,-5.467386687378440746e-02,3.686911356412752583e-01
-6.936163451721752415e-02,-6.849473358259738909e-02,2.115145961437845876e-02,1.203254649271628673e-01
-4.263967210419777193e-02,1.309239707902594418e-02,-4.772103163036540627e-03,3.605764501216189577e-02
-3.009235837058282445e-02,-4.724504820706224364e-03,1.012349744966828955e-03,-5.677065127536209260e-03
-2.021143225186177936e-02,3.929049212881134158e-04,-2.310075517747980044e-04,-1.737853687657610335e-02
-1.381523129070718475e-02,-4.172225327760642304e-04,1.401890931204552849e-04,-1.891048834010634200e-02
-9.387468639468729212e-03,-3.193756017510259587e-05,6.606507081375463891e-05,-1.629276526884653603e-02
-6.393314689079943047e-03,-3.811089328108674054e-05,7.302427320103170051e-05,-1.280708441875075612e-02
