-4.187742246847950267e-01,-3.006935324206604365e-01,-1.222300577040272007e-01
-9.999999991088212026e-01,-6.715359399596823042e-01,-9.396083705277859244e-02
-9.999999991191202975e-01,-6.667284276285529998e-01,-9.509684244967861466e-02
-9.999999990434724761e-01,-6.950775006465609307e-01,-9.998349927572146301e-02
-5.787432659352993447e-01,-2.516477142983309379e-01,-4.794042841970693608e-02
-6.050769018640901331e-01,-2.630617559104132530e-01,-5.009478175801523187e-02
-9.822082594851603288e-01,-4.240748844782445959e-01,-7.914854255363136526e-02
-1.000040009362343607e+00,-5.941231631220168508e-01,-4.121686751664952603e-02
1.935265448711867842e-01,1.240631927843195564e-01,4.549207178440009547e-02
9.214724107612793924e-01,4.380637973474985625e-01,1.039234194144443152e-01
-9.235981939126839402e-01,-3.592697007870098158e-01,-4.526057620129813469e-02
-9.970765067186050379e-01,-4.343400407842220590e-01,-5.592747778787286045e-02
9.999999995911490469e-01,5.217207802083499990e-01,7.147894732570420073e-02
-1.053754993216978741e-01,9.410644781414216620e-02,9.454843335555024320e-02
5.570875883051507049e-01,3.064324845518998086e-01,9.353223245428947397e-02
9.999999995388073604e-01,5.229350261779985853e-01,3.175963364283851398e-02
9.999999994237099843e-01,5.719507707096115334e-01,3.912309413684230547e-02
9.999999994388113489e-01,5.781099894800391104e-01,4.019835190677704950e-02
-9.999999998090625120e-01,-4.502602953668718988e-01,-7.486785529388288556e-03
-9.608869297718259928e-01,-2.857931636904629258e-01,1.783128206117792769e-02
-1.000000000079687812e+00,-3.150870216853331462e-01,1.851769743681936850e-02
9.209227071026464539e-01,3.756844484092418668e-01,5.801399159716658788e-02
9.973571407293646551e-01,4.599290918320816934e-01,7.380203471818663763e-02
9.999999989031158609e-01,7.421682182237133718e-01,1.160984971086393286e-01
1.000183109303760531e+00,7.876700139005462509e-01,1.136421701124257222e-01
1.000416983942643334e+00,8.503142463945401186e-01,1.033770073362570707e-01
-8.591111137682260201e-01,-2.213002122010691020e-01,4.121049928643820415e-02
-8.344024314370552808e-01,-2.062554321565725213e-01,4.643401472679747205e-02
-9.999997005655691940e-01,-3.609152118982874025e-01,3.897626112827605460e-02
-9.999995981122029587e-01,-3.907197145880584865e-01,3.293842556281419143e-02
1.284046176643819648e-01,1.508089984617291823e-01,8.073801516527376321e-02
9.999999992998237497e-01,6.188120081489412172e-01,1.353490517795549464e-01
9.999999995115486096e-01,5.882189563254746067e-01,1.329868865722456106e-01
9.999999999277316975e-01,6.216681818157699935e-01,1.463856244917022542e-01
1.004846860747827142e+00,5.974657382843582276e-01,1.454420025847931452e-01
1.002499974211702671e+00,5.845457236199793627e-01,1.450071244520467761e-01
9.378498260419906307e-01,4.980347515056304242e-01,1.442995008485472852e-01
1.001125080525310684e+00,5.564997236494647614e-01,1.299312933643107515e-01
4.871993004808568561e-01,1.918281280629557106e-01,2.558569171813668275e-02
4.917550019971249076e-01,1.952541098548127574e-01,2.702961376027823714e-02
9.999999991332508831e-01,6.666469789224178655e-01,8.085202186023560111e-02
1.000281678839807453e+00,7.065892436328571335e-01,7.059027690894342788e-02
1.000281760458917368e+00,8.670906105091568117e-01,5.421602451367442399e-02
1.000309823204941218e+00,8.133423612625281240e-01,5.509564034488086126e-02
1.000300700843075097e+00,8.330811982770769397e-01,5.406399829612838076e-02
-3.533602959569894842e-04,9.229767386259787876e-03,6.896490527434575094e-03
-4.833587562095216228e-01,-1.040784505565872375e-01,3.826647036206846930e-02
5.949819167458856306e-01,2.488866235103718016e-01,4.203604523265705439e-02
4.138622150699511337e-01,2.083902432350321354e-01,5.527166909785878601e-02
1.206331659274538920e-01,1.907923885604489445e-01,1.121000680152669654e-01
3.250764101773079284e-01,2.629059064074193985e-01,1.166494259999782956e-01
4.515292273456544825e-01,3.056895891542617538e-01,1.181180826300545494e-01
4.471090979828843404e-01,3.043079917839557336e-01,1.181508248957662682e-01
4.873976711205139090e-01,3.324333699015107335e-01,1.293204225953324960e-01
4.141012481424021785e-01,3.073165088864387995e-01,1.282333164842837936e-01
9.999999989419667834e-01,7.239423681260852561e-01,1.199205404257780300e-01
9.999999989360965902e-01,7.256741308785269462e-01,1.199980096893896314e-01
1.519420110021457160e-01,1.762780838670154060e-01,9.393247506456837981e-02
-2.330317701976657996e-01,2.050522834768744515e-02,7.061814274779842915e-02
