-6.715261936944822985e-01,-1.603410400781112966e+00
-2.274936556816101074e+00,-6.026211977005004883e-01
-2.877557873725891113e+00,1.049750447273254395e-01
-2.772582709789276123e+00,5.108332633972167969e-01
-2.261749505996704102e+00,6.715000867843627930e-01
-1.590249419212341309e+00,6.597293615341186523e-01
-9.305200576782226562e-01,5.466711223125457764e-01
-3.838489055633544922e-01,3.891877979040145874e-01
5.338907241821289062e-03,2.333509624004364014e-01
2.386898696422576904e-01,1.019213795661926270e-01
