0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.720487145512082650e-02,-4.937378097419964362e-02,-5.893658946438482676e-03,1.005478634620078030e-03,-3.324988519246487029e-03,-5.435289755326040695e-03,-1.613373476671993087e-03,-1.451033347699089582e-03,-8.748778269125815190e-04,-1.165282292054472743e-03,-4.636110818570758629e-04,-5.725656154022126191e-04,-2.532209988337773710e-04,-3.480074102387773600e-04,-1.341768400294048524e-04,-1.900693667713071857e-04,-5.852272885634065132e-05,-8.998364860170047401e-05,-1.750705572567509867e-06,-3.980463375928979897e-05
-1.633108345548421256e-02,-8.896845712299961129e-02,9.980323077312117791e-03,7.725575834179129742e-02,9.086930892571115984e-03,2.704784657096631628e-02,8.683870004859066058e-03,2.735187050398496869e-02,6.763709293443470605e-03,1.773438546636330049e-02,5.101829486044277308e-03,1.278902458182236065e-02,3.643773853465963157e-03,8.596889134316668818e-03,2.418635131918406463e-03,5.632647133421592525e-03,1.247822988251283318e-03,3.122916994959899512e-03,8.367287729901934086e-05,1.802943822044146722e-03
-2.146141629004915188e-02,-1.043782928626315332e-01,6.673147921942229957e-03,6.838627935205825181e-02,6.609603311939054801e-03,2.054750720139553177e-02,6.871407219892485679e-03,2.289132531224980990e-02,5.459507205686390391e-03,1.463150459395589492e-02,4.181432214168783953e-03,1.067112249788113032e-02,3.009818966061334269e-03,7.176211810019095250e-03,2.008423323362112760e-03,4.715486910845725736e-03,1.039456273135343353e-03,2.618742177899061226e-03,7.037322997899679599e-05,1.515713101627034175e-03
-2.288623108300129327e-02,-1.076826150570412560e-01,6.040597376258761975e-03,6.763198922230292953e-02,6.227202402221831620e-03,1.981720287633226968e-02,6.643349524774489270e-03,2.249003428610813621e-02,5.315875452867034959e-03,1.435511122393433488e-02,4.090327977794095196e-03,1.049450350401198891e-02,2.951629000945880411e-03,7.060939627571736349e-03,1.972781536184439570e-03,4.643255147198897814e-03,1.022011263113334258e-03,2.580060722948905507e-03,6.939484619313134625e-05,1.494448482791663202e-03
-2.591576792924714379e-02,-1.085200090504034875e-01,3.945011349754444160e-03,6.226567956857504554e-02,4.968561871449332645e-03,1.749241196968318729e-02,5.795296507654126329e-03,2.064331088633876085e-02,4.756916784279304616e-03,1.318734631628699569e-02,3.715751320062325811e-03,9.696934888360299321e-03,2.703752009380703918e-03,6.538953363236717740e-03,1.816545972309613821e-03,4.309470046600352190e-03,9.440658192061841250e-04,2.399045786974523999e-03,6.470402911797965679e-05,1.392879785591036963e-03
-2.642180021505134702e-02,-1.012693335256203975e-01,4.156726187303704141e-03,6.313763367957681005e-02,5.461923695856364322e-03,1.957113511869697231e-02,6.219727668620478843e-03,2.186779358188669503e-02,5.102684165251222120e-03,1.413451750101133060e-02,3.974861212455774867e-03,1.034179183152462642e-02,2.889942241948388786e-03,6.981689752448108285e-03,1.940182560496189106e-03,4.597653886846264984e-03,1.007945351421366074e-03,2.559362440424754748e-03,6.899745133996583891e-05,1.485397482820150026e-03
-2.263133617733940894e-02,-7.190655501304232811e-02,6.252055107979720069e-03,6.589006070866970655e-02,7.507166733217684497e-03,2.605323906301992495e-02,7.687670047145606610e-03,2.538058843944200615e-02,6.192679380427725325e-03,1.682753443368131818e-02,4.747427734228154214e-03,1.213082961867941942e-02,3.426363975946363633e-03,8.197766646962733814e-03,2.288510758564898506e-03,5.381125923780681782e-03,1.185398806416737907e-03,2.991460742084168893e-03,8.041724827732602498e-05,1.731959294334848957e-03
-2.156121247570770214e-02,-7.232686925561634950e-02,7.153374426374673953e-03,6.941307665135670879e-02,8.117612994630206066e-03,2.753318495753454692e-02,8.165683192751507433e-03,2.665702188886475907e-02,6.538878806704355798e-03,1.766008608113475362e-02,4.995946549588948377e-03,1.271608654081859274e-02,3.598767077085175594e-03,8.588260738536959357e-03,2.400758717176060091e-03,5.634638034127909673e-03,1.242614692119430302e-03,3.130991837393440683e-03,8.411325427323277173e-05,1.811733553516286675e-03
-1.897315717514445887e-02,-5.702267068599183725e-02,7.780904017930438329e-03,6.794294242501904002e-02,8.668848771728684260e-03,2.920385622478863588e-02,8.470293939583418280e-03,2.711267423630584969e-02,6.746549875250392250e-03,1.811507364463594422e-02,5.129237040448401605e-03,1.298066465855100132e-02,3.686312971128057059e-03,8.770183138554790009e-03,2.455150012856836816e-03,5.747947539464898746e-03,1.269571105043590734e-03,3.192581604042754075e-03,8.568849733881053927e-05,1.845910866394331147e-03
