-4.010596491100021921e-01,-2.905443541960898157e-01,-1.189567323190422465e-01
-9.997819543671520037e-01,-5.078413346105241644e-01,-1.367919494040919226e-01
4.707784665073709296e-01,1.587563944271842276e-01,5.085951747591332603e-03
9.999999989483219220e-01,7.243748065905373235e-01,1.161781352049304217e-01
1.178296934144438812e-01,-6.384665905195134605e-02,-7.517905089867515933e-02
1.030894045898616690e-01,-8.247318393123909130e-02,-8.541760812913168355e-02
9.634726945674733090e-01,2.184789099522161382e-01,-6.814001530049564048e-02
9.999999559837247087e-01,3.842172366898126135e-01,-3.298172716013061251e-02
1.000000098996912001e+00,3.988492522159489684e-01,-3.056885884154951147e-02
5.868842778434979479e-01,1.051824423690791294e-01,-6.210146298074648019e-02
-7.060288416211156770e-01,-3.250225342671259621e-01,-7.178993362520945387e-02
-5.469649405971411804e-01,-2.894320694018294726e-01,-8.339483135048343654e-02
9.969928904026283956e-01,3.707113117503056943e-01,8.630705028393644007e-03
9.790321152862735410e-01,3.134423173377912653e-01,-1.892405387316490944e-03
5.700511421663323475e-01,1.801869252091791163e-01,-2.733746548679631249e-03
4.532156661521948293e-01,1.251179092633777634e-01,-1.556020312338716322e-02
4.552085770228462835e-01,1.233586622452507719e-01,-1.733321024610627245e-02
3.662427333818928932e-01,9.891071516844263112e-02,-1.419500765754715468e-02
1.164645859281763784e-01,-2.931167487260354781e-02,-4.936392775964765917e-02
5.741876408547084143e-01,9.462813069315932635e-02,-6.686846880415424355e-02
7.140659607539558973e-01,1.430780655170882099e-01,-6.441249167101328887e-02
7.128021391233900772e-01,1.307591594951535430e-01,-7.320422532682571704e-02
4.900710670015477333e-01,4.405724090366879703e-02,-8.416597367958154885e-02
5.779150057591663225e-01,6.201147260598036809e-02,-9.182843764766655814e-02
5.975467054077976403e-01,6.929636374610981253e-02,-9.112570847396793405e-02
6.600228674485214553e-01,8.984810996512447578e-02,-9.083183976919509406e-02
6.514844061351640070e-01,8.573975532977305691e-02,-9.183122971843550586e-02
1.000388572945180687e+00,6.557699234661197307e-01,2.558118522614303680e-03
9.999999990392794968e-01,6.938012324730378211e-01,1.206753299947528196e-01
-9.381840694655718682e-01,-2.467199408525955762e-01,4.127678590531819874e-02
-9.504439993089307537e-01,-2.494988332765119832e-01,4.212821218715519234e-02
-9.963295743780296032e-01,-3.178065831960267817e-01,3.044918333484153070e-02
-9.993470778129182053e-01,-2.760429745829305892e-01,5.083780313113551302e-02
-9.995747284374517649e-01,-2.952606989263056314e-01,4.892948194030022346e-02
