-1.057126825084437893e+00,1.890075260096149234e+00
8.329483270645141602e-01,1.016689479351043701e+00
1.849637866020202637e+00,2.600877881050109863e-01
2.109725654125213623e+00,-1.951528787612915039e-01
1.914572834968566895e+00,-4.328404814004898071e-01
1.481732368469238281e+00,-5.090586841106414795e-01
9.726736545562744141e-01,-4.635196626186370850e-01
5.091539919376373291e-01,-3.387562632560729980e-01
1.703976988792419434e-01,-1.938863694667816162e-01
-2.348867058753967285e-02,-6.785759329795837402e-02
