-4.500000000000000000e+00,2.000000000000000000e+00
3.205428619850469119e+00,-3.242454973715518385e-01
-2.231790241490662297e+00,2.896740073517606540e+00
-4.110551661535026824e+00,3.458896768218481466e+00
-3.996304033492541041e+00,3.455857233344289625e+00
-4.255892119600463985e+00,3.655562398188247020e+00
-4.239317945214673422e+00,3.724626099770307341e+00
-5.991011700673980478e-01,-1.573687613546160158e+00
-2.508313657297566834e+00,-1.198225354687769251e+00
-2.321948079472864634e+00,-1.560399129923836892e+00
