-3.215168840942624340e-01,-2.673293229275662264e-01,-1.207628611994112228e-01
-4.415806974942098617e-01,-3.199184166174007804e-01,-1.309919987497207283e-01
9.269458133353837281e-01,3.612662270449358282e-01,4.593874914134703918e-02
9.999999991543737643e-01,6.719651610757936266e-01,8.469418983675271184e-02
9.999999996558207593e-01,4.984410851460848169e-01,1.596027459290620329e-02
-4.229226659772743480e-01,-2.218352947819980103e-01,-6.303788118455927458e-02
-3.692560589806647559e-02,-1.589114009726325660e-01,-1.084992758618949782e-01
-9.961977065961281630e-01,-4.756131736601014182e-01,-8.988752010453067431e-02
-1.000048053242285073e+00,-7.277477157631337956e-01,-1.024604827735491885e-01
-1.000048053242285073e+00,-7.277477157631337956e-01,-1.024604827735491885e-01
-1.000448717738054993e+00,-8.715841828020374216e-01,-9.225456284548728958e-02
-1.000450966993998048e+00,-8.665463249495751752e-01,-9.343749411506278857e-02
-1.000450966993998048e+00,-8.665463249495751752e-01,-9.343749411506278857e-02
-1.000426719882566706e+00,-9.299988305180318937e-01,-8.941615431581083351e-02
-1.000403823640255707e+00,-9.594310833828616492e-01,-8.671943020549244263e-02
-1.002978361151260378e+00,-5.394580789402219079e-01,-1.105037603356878728e-01
-9.999999993862823677e-01,-5.926178918609539270e-01,-1.126585617582373799e-01
2.448467988450843680e-01,5.614947269697189575e-02,-1.685302496508286896e-02
9.344534838578656410e-01,2.408257489222801750e-01,-4.473186123296815642e-02
3.217407381493320728e-01,3.223501240138138685e-02,-5.281212921618060052e-02
-1.142974475181665339e-01,-5.215087069641766854e-02,-1.127846163863968285e-02
3.260627284198352460e-01,1.185419057976733331e-01,9.861041271342156286e-03
6.335595394267776737e-01,1.098808997840870910e-01,-6.974770252256963510e-02
-9.999998407351464724e-01,-5.778548910779749415e-01,-1.568125661008798466e-01
-9.999999655435876100e-01,-6.112740623967204412e-01,-1.643172119525177222e-01
-9.999999351061193975e-01,-6.144732684190071792e-01,-1.648637401731259389e-01
-9.999999351061193975e-01,-6.144732684190071792e-01,-1.648637401731259389e-01
-9.999998749092424699e-01,-7.551248992576802266e-01,-1.829762442086428076e-01
-9.999999990507904002e-01,-8.152567788524315295e-01,-1.882218778668810766e-01
-9.999999984656825491e-01,-8.183183676464417244e-01,-1.883123989087015504e-01
-9.999999990639134584e-01,-8.184587394131517257e-01,-1.876053263435306928e-01
-9.999999990639134584e-01,-8.184587394131517257e-01,-1.876053263435306928e-01
-1.000000040450493177e+00,-8.220190558133612102e-01,-1.884217638377287118e-01
-1.000000040450493177e+00,-8.220190558133612102e-01,-1.884217638377287118e-01
-9.999999998242060650e-01,-4.419724232904397310e-01,-8.370609718761310228e-03
-2.805833168143750389e-01,4.363350454955347568e-02,9.901123353958204976e-02
-2.747588575909495900e-01,4.811347159903456294e-02,1.009310999035085143e-01
4.470178139994706590e-01,3.156128530432543156e-01,1.265195310652173499e-01
4.258405584778658381e-01,3.108600130585525978e-01,1.280536864671762143e-01
-5.838440547178037621e-01,-1.005726669700333642e-01,6.478007772144762921e-02
-5.735521708741548874e-01,-2.968918604882306855e-01,-8.257024054060237150e-02
1.000000000556986901e+00,5.594859776559988340e-01,1.184791852857122740e-01
9.999999989795834709e-01,7.074542326453476804e-01,1.362350239217225700e-01
9.999999988934908934e-01,7.332841986178401106e-01,1.414073902473094724e-01
1.000000004100731310e+00,6.386717899816330979e-01,1.566480401896167829e-01
1.000000009793292177e+00,7.407068592495190673e-01,1.752644749505015698e-01
5.682137529139589249e-01,3.679387875484598780e-01,1.362848782785800461e-01
5.823472706209383842e-01,3.735309062081166864e-01,1.370472711060612969e-01
-9.999999765702497490e-01,-4.333929633467464293e-01,1.827602163148867032e-02
-9.999999999242789039e-01,-4.158482477439748304e-01,-3.799576996996990863e-03
2.941069132264734209e-01,1.294686755315582749e-01,2.553436634232009866e-02
4.637781082521591491e-01,9.778431357579410454e-02,-3.824981485268329207e-02
9.999999993380767060e-01,5.939930639213066854e-01,6.380074904424803961e-02
-9.401640441302451245e-01,-3.711290331764080519e-01,-5.007291415797898715e-02
-9.999999991127949128e-01,-6.696066418162429645e-01,-9.867647237562619800e-02
-9.999999988456766964e-01,-7.518209578182866171e-01,-1.348431677729068356e-01
-9.999999987743272145e-01,-7.750486282101762825e-01,-1.381539200293682434e-01
-9.999999986818668418e-01,-7.701741009002257554e-01,-1.645416344061371716e-01
-9.999999986701306742e-01,-7.733209084132999234e-01,-1.650843678330666253e-01
-9.999999987516915434e-01,-7.849701636821685424e-01,-1.739443951698818325e-01
-9.999999987019662084e-01,-8.000584779762736076e-01,-1.762097446770371501e-01
-9.999999987019662084e-01,-8.000584779762736076e-01,-1.762097446770371501e-01
-5.291125207322516615e-03,1.358901188702297258e-01,1.015590559437866552e-01
9.999999990783017267e-01,6.800266426710865897e-01,9.943097032029896143e-02
9.999999990783017267e-01,6.800266426710865897e-01,9.943097032029896143e-02
-6.628607474309440306e-01,-2.623419626698611506e-01,-3.580499173007536950e-02
-2.889972949903754640e-01,-1.474627258536180541e-01,-4.003207612475813415e-02
-9.999999996793228485e-01,-4.813102827710949438e-01,-3.790683904735141219e-02
1.001988547611351699e+00,4.070461291365595202e-01,1.561738055310006416e-02
9.996144018009192056e-01,3.930109972370407490e-01,1.479076986921664186e-02
6.340199753993454035e-01,1.080199297469727898e-01,-7.123081838401282284e-02
7.119594081964446541e-01,1.407916309808398547e-01,-6.559847923347886245e-02
7.851209181226119771e-01,1.688649122324122342e-01,-6.229719126112417960e-02
4.827940176468129563e-01,2.343782190288472636e-02,-9.765161193299652653e-02
5.458848762706757229e-01,6.992962746359555892e-02,-7.835946521415414201e-02
4.930984931988571240e-01,5.109303291518835222e-02,-7.969363316428171307e-02
3.143183162524535446e-01,-3.651456875186620630e-03,-7.753249669861914106e-02
-9.984282181366793685e-01,-5.388517742370131369e-01,-1.274102142756145251e-01
-9.999999988794260330e-01,-7.355759815726967688e-01,-1.458867789983485097e-01
-9.999999988062959755e-01,-7.563221812027405289e-01,-1.474468268784813185e-01
-9.999999987440197913e-01,-7.797833118194231750e-01,-1.516521069101060826e-01
-9.999999986562291276e-01,-7.944284052407097896e-01,-1.539251632539056502e-01
1.000070548790473968e+00,6.557567566585795760e-01,6.633921315326908597e-02
1.000198023850079165e+00,6.859087898242482995e-01,6.438009346968627533e-02
1.000432750595825926e+00,6.368028009549612234e-01,1.803607695539086869e-02
1.000409590854689945e+00,8.812377146908259018e-01,7.697727191618801423e-02
1.000350043852570758e+00,9.602885135383076864e-01,7.318915217797308803e-02
9.999999992616542821e-01,6.232090887120309564e-01,9.699655112523214440e-02
9.999999989860650640e-01,7.109429877936258579e-01,1.234770135803841817e-01
9.999999993015221689e-01,6.128107063536882837e-01,1.018260490368386034e-01
