-3.917744269048570316e-02,-1.103160814635575138e+00,4.735930310278657629e-02,3.562862817740350962e-01,1.411454673859400058e-02,-2.313774662579391045e-02,1.462590883115085817e-02,4.822542415114612624e-02,9.173857355390009627e-03,1.779936717721598838e-02,6.635195822057173183e-03,1.572757252340302447e-02,4.459647966952549891e-03,9.642690653380775467e-03,2.879034018685355280e-03,6.405263289366323019e-03,1.452626719870439564e-03,3.467139201200401550e-03,9.157613092691544647e-05,1.977569695815546008e-03
-4.513253161307749506e-02,-1.089671600187501976e+00,4.981388618727827788e-02,3.712312127491517177e-01,1.732846183205598647e-02,-1.124124304167142818e-02,1.750831465625425284e-02,5.690026796020149213e-02,1.147845087561839145e-02,2.400664021411561683e-02,8.368556471870240016e-03,2.005988403021233268e-02,5.702632494350636828e-03,1.259066783458626798e-02,3.704581199450120241e-03,8.329857921544878141e-03,1.878995581023537500e-03,4.536399269312935655e-03,1.202238400288960430e-04,2.594850799089991333e-03
-4.370606325353024180e-02,-1.051322510002475230e+00,4.725923270638234669e-02,3.532362810986403034e-01,1.596451824968699723e-02,-1.333822464959948106e-02,1.620726293540377880e-02,5.279738416068027046e-02,1.053558481614701170e-02,2.173142095678076702e-02,7.668566368053771412e-03,1.834006389785480459e-02,5.211881215928125879e-03,1.146184562804249130e-02,3.381662888197646197e-03,7.588283751349957432e-03,1.713491292906754119e-03,4.127882436590511392e-03,1.093254306019764263e-04,2.359868049751385078e-03
-4.398032440265940701e-02,-9.953371059398479215e-01,4.541203241739379809e-02,3.420016235926679471e-01,1.624404327216363852e-02,-8.027026944042437578e-03,1.648684835350673963e-02,5.374851491963208994e-02,1.091910441440690355e-02,2.320868101086216717e-02,7.987723945834371286e-03,1.923325229967128014e-02,5.462497008071290350e-03,1.212474065559122210e-02,3.555265510224317384e-03,8.019163558839973588e-03,1.805807577816046514e-03,4.373142995182282070e-03,1.160212682020132302e-04,2.503742352914371111e-03
-3.953257884350945550e-02,-9.959244188690747901e-01,4.865950911409156615e-02,3.500681307949138898e-01,1.814202061863719531e-02,-4.805670179856180030e-03,1.773841647400322200e-02,5.636670341500336218e-02,1.172597647301283630e-02,2.482981358957153661e-02,8.519930955138992415e-03,2.033721169204382936e-02,5.810246301780588180e-03,1.284197353705146191e-02,3.772470347665907338e-03,8.475931186151723293e-03,1.913480799059176854e-03,4.619615563338643621e-03,1.223613691346197652e-04,2.641205349003313864e-03
3.735419774501570322e-03,-6.975456946219273924e-01,5.448227820787489295e-02,3.425457625519076066e-01,2.914628353952744902e-02,4.171511837193362521e-02,2.612440821213287898e-02,7.806937038148119290e-02,1.846743237016721870e-02,4.304901880800174330e-02,1.346662279190022869e-02,3.233763991668912874e-02,9.336588691660405864e-03,2.113642970832443901e-02,6.098580887754152455e-03,1.384249328551545241e-02,3.111024986654048387e-03,7.602068528160623763e-03,2.019105789580015724e-04,4.356391046177711217e-03
-2.238929178106463178e-02,-7.083318138949503684e-01,5.405446405678989569e-02,3.382085300346978629e-01,2.909057376729635644e-02,4.238439341498320689e-02,2.602004842478220642e-02,7.764559347959527902e-02,1.841045122519198093e-02,4.296912169912257828e-02,1.342424423521682356e-02,3.223415329789611899e-02,9.308951909472220829e-03,2.107945639593324441e-02,6.080808937942001891e-03,1.380326774603884109e-02,3.102138247470288997e-03,7.581254387728911422e-03,2.013603661229288323e-04,4.344509234283830922e-03
-2.150702952227371428e-02,-6.980337457371906806e-01,5.344747266286047765e-02,3.342382984543279534e-01,2.878028180699154434e-02,4.208259981393958071e-02,2.573949525077327827e-02,7.682003370560153144e-02,1.821764313446973954e-02,4.253972103437868302e-02,1.328519595714974973e-02,3.190583889960390412e-02,9.213567304088961241e-03,2.086711893409970431e-02,6.018869866173698346e-03,1.366416298934023700e-02,3.070676052779133976e-03,7.505135004835650561e-03,1.993448522324603369e-04,4.301012671916015773e-03
-2.384821555512363356e-02,-7.459231830006353148e-01,5.225709610599154481e-02,3.333076794868622961e-01,2.654414592741976761e-02,3.260338316467924213e-02,2.394876216018422543e-02,7.192324648517151031e-02,1.676654648333488623e-02,3.858075994168243261e-02,1.220862801123549952e-02,2.925751920724966801e-02,8.442551518564968271e-03,1.904176993739111617e-02,5.508408177291344160e-03,1.247961039600609112e-02,2.807339446870404237e-03,6.846370206897110615e-03,1.817354213265223435e-04,3.921440803909175335e-03
-3.328904883595681929e-02,-7.810408545648019896e-01,4.405586319259959666e-02,3.102202450035551062e-01,2.008360194568141466e-02,1.543433860163342768e-02,1.916388126604729597e-02,6.005348815944149682e-02,1.330858543415491119e-02,3.031641920230435799e-02,9.762212421896858741e-03,2.360965909161741316e-02,6.754948882430496931e-03,1.525131632521738514e-02,4.415333081221084130e-03,1.003144965247046091e-02,2.251763104299241060e-03,5.500057225255750720e-03,1.462007015712066228e-04,3.154043016266542838e-03
